NUMSECCENS;1 - Directores y gerentes;2 - Técnicos y profesionales científicos e intelectuales;"3 - Técnicos; profesionales de apoyo";4 - Empleados contables, administrativos y otros empleados de oficina;5 - Trabajadores de los servicios de restauración, personales, protección y vendedores;6 - Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;7 - Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);8 - Operadores de instalaciones y maquinaria, y montadores;9 - Ocupaciones elementales
1001.0;0.07441860465116279;0.3627906976744186;0.13953488372093023;0.08372093023255814;0.23255813953488372;0.004651162790697674;0.027906976744186046;0.013953488372093023;0.06046511627906977
2003.0;0.039525691699604744;0.2845849802371542;0.13043478260869565;0.1225296442687747;0.21739130434782608;0.0;0.09486166007905138;0.03557312252964427;0.07509881422924901
2004.0;0.07865168539325842;0.5224719101123596;0.15168539325842698;0.10674157303370786;0.10674157303370786;0.0;0.011235955056179775;0.0056179775280898875;0.016853932584269662
2009.0;0.04854368932038835;0.21359223300970873;0.0970873786407767;0.07281553398058252;0.2766990291262136;0.0048543689320388345;0.07766990291262135;0.038834951456310676;0.16990291262135923
2013.0;0.1003584229390681;0.43727598566308246;0.16129032258064516;0.12903225806451613;0.12186379928315412;0.0035842293906810036;0.025089605734767026;0.007168458781362007;0.014336917562724014
2020.0;0.028409090909090908;0.23295454545454544;0.07386363636363637;0.10795454545454546;0.2897727272727273;0.0;0.06818181818181818;0.028409090909090908;0.17045454545454544
2022.0;0.11055276381909548;0.507537688442211;0.12562814070351758;0.09547738693467336;0.08040201005025126;0.0;0.035175879396984924;0.01507537688442211;0.03015075376884422
2024.0;0.012195121951219513;0.12804878048780488;0.07317073170731707;0.07317073170731707;0.3597560975609756;0.012195121951219513;0.07926829268292683;0.036585365853658534;0.22560975609756098
2026.0;0.0321285140562249;0.1927710843373494;0.10843373493975904;0.11244979919678715;0.27309236947791166;0.004016064257028112;0.10040160642570281;0.040160642570281124;0.13654618473895583
2027.0;0.08934707903780069;0.3161512027491409;0.1134020618556701;0.10309278350515463;0.2027491408934708;0.003436426116838488;0.061855670103092786;0.03436426116838488;0.07560137457044673
2028.0;0.04790419161676647;0.31736526946107785;0.1377245508982036;0.12574850299401197;0.2155688622754491;0.005988023952095809;0.04790419161676647;0.029940119760479042;0.0718562874251497
2030.0;0.058823529411764705;0.23529411764705882;0.09926470588235294;0.11029411764705882;0.22058823529411764;0.011029411764705883;0.11397058823529412;0.03676470588235294;0.11397058823529412
2041.0;0.08791208791208792;0.5018315018315018;0.1282051282051282;0.14285714285714285;0.09523809523809523;0.003663003663003663;0.014652014652014652;0.01098901098901099;0.014652014652014652
2044.0;0.10465116279069768;0.40310077519379844;0.17054263565891473;0.1511627906976744;0.11627906976744186;0.003875968992248062;0.027131782945736434;0.007751937984496124;0.015503875968992248
2047.0;0.10101010101010101;0.5707070707070707;0.11616161616161616;0.10101010101010101;0.08080808080808081;0.005050505050505051;0.010101010101010102;0.005050505050505051;0.010101010101010102
2048.0;0.09523809523809523;0.5515873015873016;0.13095238095238096;0.11904761904761904;0.06349206349206349;0.003968253968253968;0.015873015873015872;0.003968253968253968;0.015873015873015872
2049.0;0.08424908424908426;0.4249084249084249;0.18315018315018314;0.1391941391941392;0.10256410256410256;0.003663003663003663;0.02197802197802198;0.01098901098901099;0.029304029304029304
2050.0;0.1307901907356948;0.4986376021798365;0.1362397820163488;0.10626702997275204;0.09264305177111716;0.0027247956403269754;0.010899182561307902;0.0027247956403269754;0.01907356948228883
3003.0;0.047058823529411764;0.29411764705882354;0.11764705882352941;0.09411764705882353;0.2529411764705882;0.0;0.06470588235294118;0.01764705882352941;0.11176470588235295
4001.0;0.047619047619047616;0.3333333333333333;0.12169312169312169;0.13227513227513227;0.21164021164021163;0.005291005291005291;0.037037037037037035;0.010582010582010581;0.10052910052910052
4003.0;0.03296703296703297;0.17582417582417584;0.09340659340659341;0.08241758241758242;0.2857142857142857;0.005494505494505495;0.08791208791208792;0.038461538461538464;0.1978021978021978
4004.0;0.03508771929824561;0.27485380116959063;0.1111111111111111;0.13450292397660818;0.2631578947368421;0.0;0.04678362573099415;0.029239766081871343;0.10526315789473684
4007.0;0.024096385542168676;0.27710843373493976;0.0963855421686747;0.15060240963855423;0.24096385542168675;0.0;0.07228915662650602;0.030120481927710843;0.10843373493975904
4009.0;0.031413612565445025;0.3403141361256545;0.13612565445026178;0.16230366492146597;0.2094240837696335;0.0;0.041884816753926704;0.020942408376963352;0.05759162303664921
5002.0;0.02654867256637168;0.22566371681415928;0.10176991150442478;0.11061946902654868;0.27876106194690264;0.008849557522123894;0.07079646017699115;0.035398230088495575;0.1415929203539823
6002.0;0.01293103448275862;0.1206896551724138;0.09482758620689655;0.08620689655172414;0.3146551724137931;0.008620689655172414;0.11206896551724138;0.09051724137931035;0.15948275862068967
6007.0;0.021621621621621623;0.05945945945945946;0.05405405405405406;0.05405405405405406;0.32972972972972975;0.005405405405405406;0.17297297297297298;0.08648648648648649;0.21621621621621623
6012.0;0.027472527472527472;0.29120879120879123;0.13736263736263737;0.13186813186813187;0.23626373626373626;0.0;0.04395604395604396;0.04395604395604396;0.08791208791208792
6013.0;0.02880658436213992;0.16872427983539096;0.10699588477366255;0.102880658436214;0.25925925925925924;0.00411522633744856;0.12345679012345678;0.053497942386831275;0.1522633744855967
6019.0;0.011627906976744186;0.1569767441860465;0.09302325581395349;0.09302325581395349;0.29069767441860467;0.005813953488372093;0.09883720930232558;0.040697674418604654;0.20930232558139536
6025.0;0.015228426395939087;0.1218274111675127;0.08121827411167512;0.1065989847715736;0.29441624365482233;0.01015228426395939;0.12690355329949238;0.08121827411167512;0.16243654822335024
6028.0;0.034722222222222224;0.2604166666666667;0.10069444444444445;0.13194444444444445;0.2604166666666667;0.003472222222222222;0.04861111111111111;0.03819444444444445;0.12152777777777778
6031.0;0.024242424242424242;0.11515151515151516;0.09090909090909091;0.09696969696969697;0.3151515151515151;0.0;0.12727272727272726;0.06060606060606061;0.1696969696969697
6039.0;0.037914691943127965;0.33649289099526064;0.14218009478672985;0.11848341232227488;0.20853080568720378;0.0;0.04739336492890995;0.04265402843601896;0.06635071090047394
6048.0;0.027303754266211604;0.22184300341296928;0.13651877133105803;0.13993174061433447;0.24573378839590443;0.0;0.07167235494880546;0.07167235494880546;0.08532423208191127
7005.0;0.03333333333333333;0.2523809523809524;0.14761904761904762;0.12380952380952381;0.21428571428571427;0.0;0.09523809523809523;0.047619047619047616;0.08571428571428572
7011.0;0.03314917127071823;0.22099447513812154;0.08287292817679558;0.12154696132596685;0.287292817679558;0.0;0.0718232044198895;0.055248618784530384;0.1270718232044199
7023.0;0.011583011583011582;0.09652509652509653;0.09652509652509653;0.0888030888030888;0.3088803088803089;0.007722007722007722;0.1274131274131274;0.06177606177606178;0.20077220077220076
7027.0;0.08490566037735849;0.419811320754717;0.14622641509433962;0.09905660377358491;0.15566037735849056;0.0047169811320754715;0.05188679245283019;0.018867924528301886;0.018867924528301886
7030.0;0.017964071856287425;0.2155688622754491;0.09580838323353294;0.10179640718562874;0.2934131736526946;0.0;0.08383233532934131;0.059880239520958084;0.1317365269461078
7034.0;0.012875536480686695;0.18025751072961374;0.11158798283261803;0.12875536480686695;0.296137339055794;0.004291845493562232;0.08583690987124463;0.04291845493562232;0.13733905579399142
7043.0;0.02252252252252252;0.19369369369369369;0.14414414414414414;0.11711711711711711;0.2702702702702703;0.0;0.08558558558558559;0.05405405405405406;0.11261261261261261
7046.0;0.03861003861003861;0.1274131274131274;0.0888030888030888;0.09266409266409266;0.2972972972972973;0.011583011583011582;0.13127413127413126;0.0694980694980695;0.14285714285714285
7048.0;0.013513513513513514;0.13963963963963963;0.0990990990990991;0.0945945945945946;0.32432432432432434;0.0045045045045045045;0.09009009009009009;0.05855855855855856;0.17567567567567569
7050.0;0.025510204081632654;0.10204081632653061;0.07653061224489796;0.09693877551020408;0.2755102040816326;0.00510204081632653;0.14795918367346939;0.08673469387755102;0.1836734693877551
7066.0;0.012269938650306749;0.13496932515337423;0.08588957055214724;0.09202453987730061;0.3496932515337423;0.006134969325153374;0.08588957055214724;0.05521472392638037;0.17791411042944785
7067.0;0.011764705882352941;0.12352941176470589;0.08235294117647059;0.12352941176470589;0.3235294117647059;0.011764705882352941;0.1;0.047058823529411764;0.17647058823529413
7071.0;0.029239766081871343;0.23976608187134502;0.11695906432748537;0.1286549707602339;0.24561403508771928;0.0;0.06432748538011696;0.07017543859649122;0.10526315789473684
7072.0;0.03088803088803089;0.2625482625482625;0.1274131274131274;0.10810810810810811;0.28957528957528955;0.0;0.04633204633204633;0.03861003861003861;0.09652509652509653
7074.0;0.025830258302583026;0.23985239852398524;0.13284132841328414;0.15498154981549817;0.24723247232472326;0.0036900369003690036;0.06273062730627306;0.02952029520295203;0.1033210332103321
7076.0;0.029556650246305417;0.18226600985221675;0.11822660098522167;0.10344827586206896;0.27586206896551724;0.009852216748768473;0.12315270935960591;0.06896551724137931;0.08866995073891626
7077.0;0.02962962962962963;0.13703703703703704;0.08518518518518518;0.08518518518518518;0.26296296296296295;0.011111111111111112;0.15555555555555556;0.08148148148148149;0.15185185185185185
7082.0;0.02364864864864865;0.10810810810810811;0.10810810810810811;0.10472972972972973;0.30405405405405406;0.0033783783783783786;0.13851351351351351;0.060810810810810814;0.14864864864864866
7089.0;0.04310344827586207;0.1206896551724138;0.11637931034482758;0.08189655172413793;0.2629310344827586;0.004310344827586207;0.17672413793103448;0.07758620689655173;0.11637931034482758
7090.0;0.030418250950570342;0.1444866920152091;0.09885931558935361;0.09505703422053231;0.2585551330798479;0.0;0.1596958174904943;0.07984790874524715;0.13307984790874525
7091.0;0.015037593984962405;0.23308270676691728;0.11779448621553884;0.14285714285714285;0.2781954887218045;0.005012531328320802;0.08020050125313283;0.05513784461152882;0.07268170426065163
7092.0;0.014705882352941176;0.1213235294117647;0.09558823529411764;0.1213235294117647;0.3272058823529412;0.003676470588235294;0.09558823529411764;0.07352941176470588;0.14705882352941177
7095.0;0.012121212121212121;0.13333333333333333;0.12727272727272726;0.10909090909090909;0.28484848484848485;0.006060606060606061;0.09090909090909091;0.09696969696969697;0.1393939393939394
8001.0;0.030837004405286344;0.23788546255506607;0.13656387665198239;0.13215859030837004;0.24669603524229075;0.0;0.05726872246696035;0.04405286343612335;0.1145374449339207
8003.0;0.034482758620689655;0.1781609195402299;0.10344827586206896;0.1206896551724138;0.28160919540229884;0.011494252873563218;0.09770114942528736;0.034482758620689655;0.13793103448275862
8006.0;0.01773049645390071;0.0851063829787234;0.0851063829787234;0.11702127659574468;0.3333333333333333;0.0035460992907801418;0.1099290780141844;0.09219858156028368;0.15602836879432624
8007.0;0.023255813953488372;0.12558139534883722;0.09302325581395349;0.11627906976744186;0.26976744186046514;0.009302325581395349;0.11162790697674418;0.06511627906976744;0.18604651162790697
8010.0;0.02564102564102564;0.13141025641025642;0.09615384615384616;0.13141025641025642;0.22435897435897437;0.00641025641025641;0.15384615384615385;0.09294871794871795;0.13782051282051283
8011.0;0.014925373134328358;0.08208955223880597;0.09701492537313433;0.07835820895522388;0.23507462686567165;0.018656716417910446;0.19402985074626866;0.08208955223880597;0.19776119402985073
8012.0;0.02610966057441253;0.09399477806788512;0.10704960835509138;0.08616187989556136;0.24281984334203655;0.007832898172323759;0.16449086161879894;0.09660574412532637;0.17493472584856398
8013.0;0.028;0.072;0.056;0.116;0.268;0.004;0.184;0.116;0.156
8015.0;0.006172839506172839;0.037037037037037035;0.06790123456790123;0.06172839506172839;0.24691358024691357;0.018518518518518517;0.2345679012345679;0.09876543209876543;0.22839506172839505
8017.0;0.01990049751243781;0.05970149253731343;0.05970149253731343;0.06467661691542288;0.23383084577114427;0.029850746268656716;0.21393034825870647;0.08955223880597014;0.22885572139303484
8018.0;0.04390243902439024;0.2146341463414634;0.11707317073170732;0.14634146341463414;0.25853658536585367;0.004878048780487805;0.06341463414634146;0.05853658536585366;0.09268292682926829
8028.0;0.01567398119122257;0.12852664576802508;0.11598746081504702;0.10344827586206896;0.21630094043887146;0.009404388714733543;0.1536050156739812;0.07523510971786834;0.18181818181818182
8029.0;0.0176678445229682;0.1625441696113074;0.1413427561837456;0.14840989399293286;0.2756183745583039;0.0035335689045936395;0.0989399293286219;0.04946996466431095;0.10247349823321555
8030.0;0.058394160583941604;0.27007299270072993;0.15085158150851583;0.09732360097323602;0.2116788321167883;0.004866180048661801;0.08029197080291971;0.04866180048661801;0.07785888077858881
8031.0;0.03827751196172249;0.15311004784688995;0.10526315789473684;0.11004784688995216;0.28708133971291866;0.0;0.12440191387559808;0.05263157894736842;0.1291866028708134
8033.0;0.03529411764705882;0.40294117647058825;0.14411764705882352;0.12941176470588237;0.17941176470588235;0.0;0.03823529411764706;0.020588235294117647;0.05
8035.0;0.020527859237536656;0.1436950146627566;0.11143695014662756;0.15249266862170088;0.24633431085043989;0.005865102639296188;0.10557184750733138;0.07331378299120235;0.14076246334310852
8036.0;0.017241379310344827;0.040229885057471264;0.06321839080459771;0.06896551724137931;0.25287356321839083;0.017241379310344827;0.2413793103448276;0.09195402298850575;0.20689655172413793
8039.0;0.012605042016806723;0.12605042016806722;0.08403361344537816;0.1092436974789916;0.3067226890756303;0.004201680672268907;0.10084033613445378;0.09243697478991597;0.1638655462184874
8040.0;0.021148036253776436;0.11782477341389729;0.09969788519637462;0.12386706948640483;0.27794561933534745;0.006042296072507553;0.1148036253776435;0.09063444108761329;0.14803625377643503
8041.0;0.031746031746031744;0.1164021164021164;0.12698412698412698;0.12169312169312169;0.2751322751322751;0.005291005291005291;0.1111111111111111;0.07407407407407407;0.13756613756613756
8042.0;0.034013605442176874;0.22448979591836735;0.12585034013605442;0.1360544217687075;0.282312925170068;0.003401360544217687;0.061224489795918366;0.05102040816326531;0.08163265306122448
8043.0;0.043256997455470736;0.3486005089058524;0.1272264631043257;0.13740458015267176;0.19083969465648856;0.007633587786259542;0.061068702290076333;0.043256997455470736;0.04071246819338423
8044.0;0.04709141274238227;0.2742382271468144;0.12465373961218837;0.11911357340720222;0.2409972299168975;0.002770083102493075;0.07202216066481995;0.05263157894736842;0.0664819944598338
8052.0;0.040229885057471264;0.23563218390804597;0.14367816091954022;0.13793103448275862;0.22413793103448276;0.0;0.08045977011494253;0.034482758620689655;0.10344827586206896
8054.0;0.01948051948051948;0.16558441558441558;0.09740259740259741;0.11038961038961038;0.2922077922077922;0.003246753246753247;0.11038961038961038;0.06493506493506493;0.13636363636363635
8055.0;0.018957345971563982;0.14691943127962084;0.08530805687203792;0.11848341232227488;0.3127962085308057;0.0;0.11848341232227488;0.07109004739336493;0.12796208530805686
8056.0;0.046610169491525424;0.25;0.1271186440677966;0.1483050847457627;0.2245762711864407;0.00423728813559322;0.06779661016949153;0.05084745762711865;0.08050847457627118
8057.0;0.0327455919395466;0.29974811083123426;0.16120906801007556;0.14609571788413098;0.19899244332493704;0.005037783375314861;0.05289672544080604;0.04030226700251889;0.06297229219143577
8058.0;0.0473186119873817;0.38170347003154576;0.14195583596214512;0.15772870662460567;0.17034700315457413;0.006309148264984227;0.04416403785488959;0.01892744479495268;0.031545741324921134
8059.0;0.033950617283950615;0.2932098765432099;0.13271604938271606;0.18518518518518517;0.20987654320987653;0.0030864197530864196;0.046296296296296294;0.046296296296296294;0.04938271604938271
8061.0;0.028423772609819122;0.28165374677002586;0.14987080103359174;0.13178294573643412;0.2248062015503876;0.0;0.07493540051679587;0.041343669250646;0.06718346253229975
8063.0;0.03614457831325301;0.363855421686747;0.13734939759036144;0.15180722891566265;0.18313253012048192;0.0024096385542168677;0.05060240963855422;0.02891566265060241;0.04578313253012048
8064.0;0.02564102564102564;0.1641025641025641;0.10256410256410256;0.1282051282051282;0.24615384615384617;0.005128205128205128;0.10256410256410256;0.08717948717948718;0.13846153846153847
8065.0;0.03375527426160337;0.3755274261603376;0.15611814345991562;0.13924050632911392;0.16455696202531644;0.004219409282700422;0.04219409282700422;0.0379746835443038;0.046413502109704644
8066.0;0.014044943820224719;0.15730337078651685;0.11235955056179775;0.14606741573033707;0.28651685393258425;0.0;0.08707865168539326;0.05337078651685393;0.14325842696629212
8067.0;0.016304347826086956;0.25;0.11413043478260869;0.125;0.24456521739130435;0.005434782608695652;0.07608695652173914;0.04891304347826087;0.11956521739130435
8068.0;0.030418250950570342;0.3840304182509506;0.1634980988593156;0.13307984790874525;0.17490494296577946;0.0038022813688212928;0.053231939163498096;0.026615969581749048;0.030418250950570342
8069.0;0.039525691699604744;0.2924901185770751;0.14624505928853754;0.11462450592885376;0.22529644268774704;0.0;0.07905138339920949;0.02766798418972332;0.07509881422924901
8070.0;0.03717472118959108;0.31226765799256506;0.10780669144981413;0.13011152416356878;0.24907063197026022;0.0;0.05947955390334572;0.03345724907063197;0.07063197026022305
8072.0;0.013333333333333334;0.13333333333333333;0.09333333333333334;0.13777777777777778;0.29777777777777775;0.0044444444444444444;0.1111111111111111;0.05333333333333334;0.15555555555555556
9003.0;0.05314009661835749;0.45893719806763283;0.11594202898550725;0.11594202898550725;0.13526570048309178;0.004830917874396135;0.033816425120772944;0.01932367149758454;0.06280193236714976
9006.0;0.050761421319796954;0.36548223350253806;0.1218274111675127;0.14720812182741116;0.18274111675126903;0.005076142131979695;0.03553299492385787;0.01015228426395939;0.08121827411167512
9007.0;0.06109324758842444;0.3987138263665595;0.14469453376205788;0.13504823151125403;0.1607717041800643;0.006430868167202572;0.028938906752411574;0.012861736334405145;0.05144694533762058
9011.0;0.013953488372093023;0.13488372093023257;0.08837209302325581;0.12558139534883722;0.27906976744186046;0.004651162790697674;0.11162790697674418;0.06976744186046512;0.17209302325581396
9012.0;0.015873015873015872;0.1693121693121693;0.09523809523809523;0.09523809523809523;0.30687830687830686;0.005291005291005291;0.08465608465608465;0.06349206349206349;0.164021164021164
9036.0;0.03271028037383177;0.27102803738317754;0.11214953271028037;0.13551401869158877;0.2523364485981308;0.004672897196261682;0.07009345794392523;0.03271028037383177;0.08878504672897196
9046.0;0.042682926829268296;0.31097560975609756;0.13414634146341464;0.12195121951219512;0.23780487804878048;0.0;0.04878048780487805;0.03048780487804878;0.07317073170731707
9052.0;0.017045454545454544;0.2897727272727273;0.10227272727272728;0.10795454545454546;0.2727272727272727;0.0;0.06818181818181818;0.022727272727272728;0.11931818181818182
9055.0;0.029940119760479042;0.25149700598802394;0.12574850299401197;0.11377245508982035;0.2694610778443114;0.005988023952095809;0.0658682634730539;0.041916167664670656;0.09580838323353294
9056.0;0.030456852791878174;0.3756345177664975;0.1218274111675127;0.1218274111675127;0.18781725888324874;0.0;0.04060913705583756;0.04060913705583756;0.08121827411167512
9083.0;0.023121387283236993;0.27167630057803466;0.11560693641618497;0.15606936416184972;0.24855491329479767;0.005780346820809248;0.057803468208092484;0.03468208092485549;0.08670520231213873
10001.0;0.023255813953488372;0.13953488372093023;0.09689922480620156;0.1124031007751938;0.29069767441860467;0.003875968992248062;0.08527131782945736;0.04263565891472868;0.2054263565891473
10002.0;0.015306122448979591;0.14285714285714285;0.11734693877551021;0.08673469387755102;0.2857142857142857;0.0;0.09693877551020408;0.04591836734693878;0.20918367346938777
10003.0;0.08076923076923077;0.38461538461538464;0.1576923076923077;0.12307692307692308;0.16538461538461538;0.0038461538461538464;0.038461538461538464;0.023076923076923078;0.023076923076923078
10016.0;0.0182648401826484;0.1506849315068493;0.1187214611872146;0.1095890410958904;0.319634703196347;0.0045662100456621;0.0958904109589041;0.0410958904109589;0.1415525114155251
10019.0;0.05286343612334802;0.2687224669603524;0.14977973568281938;0.13656387665198239;0.23348017621145375;0.004405286343612335;0.05286343612334802;0.039647577092511016;0.06167400881057269
10021.0;0.014084507042253521;0.09859154929577464;0.09389671361502347;0.1267605633802817;0.37089201877934275;0.0;0.09389671361502347;0.09389671361502347;0.107981220657277
10023.0;0.03827751196172249;0.19617224880382775;0.1291866028708134;0.14832535885167464;0.2631578947368421;0.004784688995215311;0.0861244019138756;0.03349282296650718;0.10047846889952153
10026.0;0.01818181818181818;0.15757575757575756;0.09090909090909091;0.13333333333333333;0.3090909090909091;0.012121212121212121;0.08484848484848485;0.06060606060606061;0.13333333333333333
10034.0;0.023529411764705882;0.15294117647058825;0.10588235294117647;0.12156862745098039;0.2980392156862745;0.0;0.09411764705882353;0.08235294117647059;0.12156862745098039
10052.0;0.042328042328042326;0.20105820105820105;0.14814814814814814;0.1164021164021164;0.25396825396825395;0.005291005291005291;0.07936507936507936;0.042328042328042326;0.1111111111111111
10056.0;0.046511627906976744;0.36046511627906974;0.1569767441860465;0.12209302325581395;0.1744186046511628;0.0;0.06395348837209303;0.011627906976744186;0.06395348837209303
10066.0;0.03255813953488372;0.31627906976744186;0.12558139534883722;0.13953488372093023;0.21395348837209302;0.0;0.06511627906976744;0.027906976744186046;0.07906976744186046
10068.0;0.01762114537444934;0.13656387665198239;0.13656387665198239;0.1277533039647577;0.30837004405286345;0.0;0.09251101321585903;0.06607929515418502;0.1145374449339207
10069.0;0.06626506024096386;0.3433734939759036;0.13253012048192772;0.12650602409638553;0.1927710843373494;0.006024096385542169;0.04216867469879518;0.03313253012048193;0.0572289156626506
10070.0;0.03821656050955414;0.33121019108280253;0.1464968152866242;0.14331210191082802;0.20382165605095542;0.0;0.050955414012738856;0.03503184713375796;0.050955414012738856
10071.0;0.055762081784386616;0.38661710037174724;0.1412639405204461;0.11524163568773234;0.14869888475836432;0.007434944237918215;0.04460966542750929;0.03345724907063197;0.06691449814126393
10072.0;0.05439330543933055;0.3891213389121339;0.12761506276150628;0.13807531380753138;0.18410041841004185;0.0020920502092050207;0.03765690376569038;0.027196652719665274;0.0397489539748954
10074.0;0.029411764705882353;0.21764705882352942;0.10588235294117647;0.11176470588235295;0.2823529411764706;0.0058823529411764705;0.1;0.052941176470588235;0.09411764705882353
11002.0;0.020761245674740483;0.1314878892733564;0.12110726643598616;0.11072664359861592;0.3356401384083045;0.01384083044982699;0.08304498269896193;0.04498269896193772;0.1384083044982699
11003.0;0.052083333333333336;0.1909722222222222;0.1423611111111111;0.1111111111111111;0.2638888888888889;0.003472222222222222;0.09722222222222222;0.052083333333333336;0.08680555555555555
11004.0;0.07758620689655173;0.2672413793103448;0.15086206896551724;0.11206896551724138;0.22844827586206898;0.0;0.06896551724137931;0.034482758620689655;0.0603448275862069
11006.0;0.024154589371980676;0.07246376811594203;0.07729468599033816;0.0966183574879227;0.357487922705314;0.00966183574879227;0.13043478260869565;0.06280193236714976;0.16908212560386474
11007.0;0.0297029702970297;0.20462046204620463;0.12211221122112212;0.09570957095709572;0.31353135313531355;0.0033003300330033004;0.07590759075907591;0.066006600660066;0.0891089108910891
11008.0;0.11728395061728394;0.3148148148148148;0.1419753086419753;0.13580246913580246;0.18518518518518517;0.0;0.037037037037037035;0.024691358024691357;0.043209876543209874
11010.0;0.05531914893617021;0.24680851063829787;0.16170212765957448;0.1148936170212766;0.2553191489361702;0.00425531914893617;0.06808510638297872;0.0425531914893617;0.05106382978723404
11013.0;0.06;0.225;0.165;0.145;0.225;0.005;0.06;0.05;0.065
